,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
12393,12/25/2020,IL,930849,930849.0,0.0,5742,0.0,17154,15799.0,1355.0,194,38.0,12/26/2020 02:34:18 PM,Agree,Agree
12394,10/11/2020,OK,103382,91591.0,11791.0,0,0.0,1097,1077.0,20.0,0,0.0,10/12/2020 02:07:08 PM,Agree,Agree
12395,06/20/2020,NE,17707,,,116,0.0,244,,,0,0.0,06/21/2020 02:32:57 PM,Not agree,Not agree
12396,09/06/2020,MD,112883,,,764,0.0,3804,3660.0,144.0,5,0.0,09/07/2020 01:37:36 PM,,Agree
12397,05/17/2020,WA,18433,,,146,0.0,1001,,,1,0.0,05/18/2020 04:01:54 PM,,
12398,04/29/2020,NV,4898,,,86,-7.0,237,,,5,-7.0,04/30/2020 04:07:01 PM,,
12399,09/29/2020,MI,136820,123633.0,13187.0,1118,220.0,7072,6751.0,321.0,21,1.0,09/30/2020 02:17:41 PM,Agree,Agree
12400,03/13/2020,IN,12,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
12401,07/21/2020,LA,96583,,,1691,0.0,3608,3498.0,110.0,36,0.0,07/22/2020 02:51:28 PM,Not agree,Agree
12402,09/09/2020,CT,53871,51666.0,2205.0,89,17.0,4474,3589.0,885.0,0,0.0,09/10/2020 02:02:53 PM,Agree,Agree
12403,07/26/2020,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,07/27/2020 02:16:42 PM,Agree,Agree
12404,11/12/2020,TN,296725,277081.0,19644.0,3344,771.0,3788,3531.0,257.0,27,10.0,11/13/2020 02:54:34 PM,Agree,Agree
12405,03/14/2020,AR,12,,,3,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12406,02/06/2020,AL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12407,01/30/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12408,11/09/2020,LA,193372,,,391,0.0,6048,5819.0,229.0,12,0.0,11/10/2020 02:45:45 PM,Not agree,Agree
12409,08/23/2020,CT,51519,49477.0,2042.0,0,0.0,4460,3574.0,886.0,0,0.0,08/24/2020 01:54:34 PM,Agree,Agree
12410,11/15/2020,AR,133040,,,874,167.0,2183,,,24,3.0,11/16/2020 06:40:02 PM,Not agree,Not agree
12411,10/11/2020,NM,32983,,,261,0.0,911,,,4,0.0,10/12/2020 02:07:08 PM,,Not agree
12412,08/05/2020,FL,497181,,,5408,220.0,7627,,,225,1.0,08/06/2020 02:12:27 PM,Not agree,Not agree
12413,09/01/2020,WI,81604,76584.0,5020.0,1036,55.0,1139,1130.0,9.0,9,1.0,09/02/2020 01:49:48 PM,Agree,Agree
12414,12/09/2020,NY,392090,,,6858,0.0,10521,,,81,0.0,12/10/2020 02:50:16 PM,Not agree,Not agree
12415,08/28/2020,AZ,200658,198978.0,1680.0,519,45.0,4978,4709.0,269.0,49,13.0,08/29/2020 01:42:50 PM,Agree,Agree
12416,12/19/2020,MI,496056,458852.0,37204.0,4181,285.0,12074,11461.0,613.0,206,19.0,12/20/2020 02:32:33 PM,Agree,Agree
12417,04/13/2020,MS,3087,,,145,,111,,,13,,04/12/2020 04:22:39 PM,Agree,Agree
12418,12/14/2020,ND,88393,86230.0,2163.0,326,84.0,1170,,,13,0.0,12/15/2020 02:39:02 PM,Agree,Not agree
12419,08/04/2020,AS,0,,,0,0.0,0,,,0,0.0,08/05/2020 02:13:18 PM,,
12420,04/24/2020,CA,39254,,,1885,0.0,1562,,,93,0.0,05/25/2020 03:38:40 PM,Not agree,Not agree
12421,09/13/2020,AL,138755,125795.0,12960.0,1109,137.0,2351,2218.0,133.0,1,0.0,09/14/2020 02:01:21 PM,Agree,Agree
12422,08/02/2020,AR,43810,,,637,0.0,464,,,6,0.0,08/03/2020 02:31:01 PM,Not agree,Not agree
12423,03/23/2020,ID,51,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12424,02/20/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12425,05/03/2020,AL,7888,7888.0,0.0,277,0.0,290,290.0,0.0,2,0.0,05/04/2020 10:49:24 PM,Agree,Agree
12426,05/05/2020,VA,20256,19357.0,899.0,764,47.0,713,690.0,23.0,29,1.0,05/06/2020 04:23:08 PM,Agree,Agree
12427,08/04/2020,NE,27178,,,222,0.0,332,,,0,0.0,08/05/2020 02:13:18 PM,Not agree,Not agree
12428,05/31/2020,OH,35513,33073.0,2440.0,479,45.0,2155,1944.0,211.0,6,0.0,06/01/2020 02:17:42 PM,Agree,Agree
12429,11/15/2020,IN,251597,,,6710,0.0,4910,4660.0,250.0,22,0.0,11/16/2020 06:40:02 PM,Not agree,Agree
12430,05/02/2020,PR,1757,1757.0,0.0,182,0.0,95,95.0,0.0,1,0.0,05/03/2020 03:36:03 PM,Agree,Agree
12431,09/03/2020,OK,66868,61017.0,5851.0,1116,207.0,835,835.0,0.0,14,0.0,09/04/2020 01:36:16 PM,Agree,Agree
12432,01/30/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12433,07/10/2020,IN,50300,,,725,0.0,2748,2555.0,193.0,9,0.0,07/11/2020 06:25:05 PM,Not agree,Agree
12434,08/31/2020,NYC,235264,230496.0,4768.0,295,4.0,23703,19060.0,4643.0,8,3.0,09/01/2020 02:09:34 PM,Agree,Agree
12435,12/05/2020,WI,437918,409386.0,28532.0,5711,880.0,3934,3702.0,232.0,92,15.0,12/06/2020 02:51:16 PM,Agree,Agree
12436,10/29/2020,FL,784331,,,4111,1131.0,16648,,,77,4.0,10/30/2020 01:37:23 PM,Not agree,Not agree
12437,10/03/2020,MA,141710,131814.0,9896.0,600,0.0,9500,9292.0,208.0,17,0.0,10/04/2020 01:35:23 PM,Agree,Agree
12438,07/30/2020,ND,6469,6469.0,0.0,168,0.0,103,,,0,0.0,07/31/2020 02:35:06 PM,Agree,Not agree
12439,02/09/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12440,07/31/2020,CT,49810,47854.0,1956.0,140,3.0,4432,3551.0,881.0,1,0.0,08/01/2020 02:38:12 PM,Agree,Agree
12441,06/28/2020,KY,15232,14732.0,500.0,65,2.0,558,555.0,3.0,4,0.0,06/29/2020 02:37:31 PM,Agree,Agree
12442,10/04/2020,WA,89874,,,455,0.0,2142,,,0,0.0,10/05/2020 01:49:47 PM,,
12443,12/26/2020,MI,516326,477269.0,39057.0,7877,536.0,12690,12029.0,661.0,275,21.0,12/27/2020 02:44:47 PM,Agree,Agree
12444,11/04/2020,IL,443815,437556.0,6259.0,7538,0.0,10216,9933.0,283.0,55,0.0,11/05/2020 02:39:23 PM,Agree,Agree
12445,11/28/2020,PA,351667,326741.0,24926.0,8053,551.0,10275,,,41,28.0,11/29/2020 02:49:08 PM,Agree,Not agree
12446,10/22/2020,SC,167485,160384.0,7101.0,1128,177.0,3755,3526.0,229.0,47,8.0,10/23/2020 01:44:31 PM,Agree,Agree
12447,10/23/2020,NE,62510,,,1225,0.0,591,,,4,0.0,10/24/2020 01:26:44 PM,Not agree,Not agree
12448,04/11/2020,IN,7435,,,528,,350,,,50,,04/10/2020 04:22:39 PM,Not agree,Agree
12449,09/16/2020,WY,4566,3866.0,700.0,128,24.0,46,46.0,0.0,0,0.0,09/17/2020 01:45:45 PM,Agree,Agree
12450,10/12/2020,MN,114874,,,1435,0.0,2204,2151.0,53.0,7,0.0,10/13/2020 01:29:38 PM,,Agree
12451,01/24/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12452,08/02/2020,NYC,227155,222522.0,4633.0,189,-3.0,23550,18927.0,4623.0,9,-3.0,08/03/2020 02:31:01 PM,Agree,Agree
12453,08/22/2020,TX,573139,,,5559,0.0,11266,,,215,0.0,08/23/2020 02:15:28 PM,Not agree,Not agree
12454,12/13/2020,KY,223104,182563.0,40541.0,2444,514.0,2207,2081.0,126.0,15,1.0,12/14/2020 02:36:45 PM,Agree,Agree
12455,02/14/2020,CA,8,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12456,11/14/2020,CA,1008377,,,9875,0.0,18218,,,81,0.0,11/15/2020 03:12:13 PM,Not agree,Not agree
12457,05/17/2020,KY,7688,7688.0,0.0,0,0.0,334,334.0,0.0,0,0.0,05/18/2020 04:01:54 PM,Agree,Agree
12458,05/29/2020,MA,95512,95512.0,0.0,617,0.0,6718,6718.0,0.0,78,0.0,05/30/2020 03:47:59 PM,Agree,Agree
12459,07/06/2020,TN,52155,51774.0,381.0,724,11.0,653,628.0,25.0,7,0.0,07/07/2020 02:58:02 PM,Agree,Agree
12460,03/13/2020,WI,9,,,1,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12461,12/06/2020,MN,350862,,,5581,231.0,4043,3892.0,151.0,64,1.0,12/07/2020 02:38:33 PM,,Agree
12462,03/26/2020,NJ,6876,,,2474,,81,,,19,,03/26/2020 04:22:39 PM,Not agree,Agree
12463,11/21/2020,WV,39598,34591.0,5007.0,1118,195.0,658,,,19,2.0,11/22/2020 03:02:23 PM,Agree,Not agree
12464,06/29/2020,FL,143805,,,5238,0.0,3447,,,28,0.0,06/30/2020 03:27:33 PM,Not agree,Not agree
12465,04/04/2020,PA,10017,,,1596,,136,,,34,,04/03/2020 04:22:39 PM,Agree,Not agree
12466,11/03/2020,RMI,1,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,11/04/2020 03:03:00 PM,Agree,Agree
12467,09/15/2020,IL,266305,264210.0,2095.0,1466,0.0,8564,8332.0,232.0,18,0.0,09/16/2020 01:53:41 PM,Agree,Agree
12468,04/07/2020,IN,5507,,,563,,173,,,34,,04/07/2020 04:22:39 PM,Not agree,Agree
12469,04/20/2020,LA,24523,,,595,0.0,1328,1328.0,0.0,32,0.0,04/20/2020 04:22:39 PM,Not agree,Agree
12470,08/02/2020,MS,61125,60147.0,978.0,1244,99.0,1711,1664.0,47.0,18,2.0,08/03/2020 02:31:01 PM,Agree,Agree
12471,01/27/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12472,10/31/2020,MA,164417,154521.0,9896.0,1292,0.0,9974,9766.0,208.0,16,0.0,11/01/2020 03:03:08 PM,Agree,Agree
12473,09/08/2020,SC,125908,123801.0,2107.0,301,52.0,2912,2772.0,140.0,5,0.0,09/09/2020 01:47:50 PM,Agree,Agree
12474,08/07/2020,OH,98675,93402.0,5273.0,1204,75.0,3652,3381.0,271.0,34,1.0,08/08/2020 02:58:44 PM,Agree,Agree
12475,03/13/2020,MN,14,,,4,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
12476,04/28/2020,NY,132768,,,1261,0.0,5060,,,113,0.0,04/29/2020 06:12:08 PM,Not agree,Not agree
12477,11/20/2020,NV,129714,,,1839,0.0,1982,,,29,0.0,11/21/2020 02:59:41 PM,,
12478,07/17/2020,CT,47893,45910.0,1983.0,143,4.0,4396,3519.0,877.0,7,3.0,07/18/2020 04:14:26 PM,Agree,Agree
12479,05/12/2020,NJ,140743,,,798,0.0,9508,9508.0,0.0,198,0.0,05/13/2020 03:26:08 PM,Not agree,Agree
12480,02/12/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12481,11/12/2020,CO,147599,139741.0,7858.0,5197,74.0,2468,2060.0,408.0,25,4.0,11/13/2020 02:54:34 PM,Agree,Agree
12482,12/08/2020,NJ,377055,,,5476,0.0,17426,15590.0,1836.0,90,0.0,12/09/2020 02:45:40 PM,Not agree,Agree
12483,06/11/2020,ND,2980,2980.0,0.0,39,0.0,74,,,1,0.0,06/12/2020 02:17:59 PM,Agree,Not agree
12484,10/07/2020,NY,220268,,,812,0.0,9084,,,7,0.0,10/08/2020 01:56:57 PM,Not agree,Not agree
12485,08/28/2020,ND,11484,11484.0,0.0,374,0.0,141,,,2,0.0,08/29/2020 01:42:50 PM,Agree,Not agree
12486,02/23/2020,KY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12487,04/02/2020,NM,403,,,40,,7,,,1,,04/01/2020 04:22:39 PM,,Not agree
12488,12/13/2020,ND,88067,85988.0,2079.0,196,11.0,1157,,,5,0.0,12/14/2020 02:36:45 PM,Agree,Not agree
12489,07/01/2020,OK,13853,13764.0,89.0,636,49.0,406,406.0,0.0,5,0.0,07/02/2020 03:10:03 PM,Agree,Agree
12490,07/30/2020,MN,54464,,,772,0.0,1640,1600.0,40.0,6,0.0,07/31/2020 02:35:06 PM,,Agree
12491,10/11/2020,NY,223922,,,674,0.0,9103,,,3,0.0,10/12/2020 02:07:08 PM,Not agree,Not agree
12492,07/26/2020,ND,5986,5986.0,0.0,110,0.0,99,,,0,0.0,07/27/2020 02:16:42 PM,Agree,Not agree
12493,07/10/2020,IA,33896,,,653,0.0,743,,,3,0.0,07/11/2020 06:25:05 PM,Not agree,Not agree
12494,12/09/2020,LA,258914,,,4352,1680.0,6684,6393.0,291.0,32,2.0,12/10/2020 02:50:16 PM,Not agree,Agree
12495,09/08/2020,PA,140359,136345.0,4014.0,496,13.0,7791,,,11,9.0,09/09/2020 01:47:50 PM,Agree,Not agree
12496,10/13/2020,NYC,252613,246398.0,6215.0,544,42.0,23905,19258.0,4647.0,10,3.0,10/14/2020 01:28:39 PM,Agree,Agree
12497,04/14/2020,FL,20984,,,590,,571,,,72,,04/13/2020 04:22:39 PM,Not agree,Not agree
12498,11/27/2020,AS,3,,,0,0.0,0,,,0,0.0,11/28/2020 02:46:47 PM,,
12499,11/30/2020,MS,154411,122764.0,31647.0,1141,614.0,3836,3334.0,502.0,29,8.0,12/01/2020 03:26:07 PM,Agree,Agree
12500,09/22/2020,AR,76981,,,617,131.0,1209,,,13,1.0,09/23/2020 01:51:22 PM,Not agree,Not agree
12501,02/15/2020,CA,8,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12502,05/16/2020,OH,27474,25836.0,1638.0,520,33.0,1610,1457.0,153.0,29,3.0,05/17/2020 03:27:46 PM,Agree,Agree
12503,09/28/2020,PA,156826,151944.0,4882.0,676,31.0,8107,,,1,-1.0,09/29/2020 01:50:42 PM,Agree,Not agree
12504,04/27/2020,WV,1077,1077.0,0.0,24,0.0,37,,,3,0.0,05/25/2020 03:38:40 PM,Agree,Not agree
12505,07/26/2020,VA,86072,82871.0,3201.0,1505,27.0,2082,1978.0,104.0,4,1.0,07/27/2020 02:16:42 PM,Agree,Agree
12506,08/31/2020,ID,32088,29747.0,2341.0,221,30.0,361,327.0,34.0,2,0.0,09/01/2020 02:09:34 PM,Agree,Agree
12507,11/06/2020,IN,200823,,,4647,0.0,4547,4306.0,241.0,36,-1.0,11/07/2020 02:45:17 PM,Not agree,Agree
12508,12/04/2020,AR,167137,,,2827,639.0,2586,,,31,4.0,12/05/2020 02:29:17 PM,Not agree,Not agree
12509,03/21/2020,AR,118,,,18,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12510,10/31/2020,WI,237870,225370.0,12500.0,5808,530.0,2092,2031.0,61.0,63,4.0,11/01/2020 03:03:08 PM,Agree,Agree
12511,03/01/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12512,03/31/2020,TN,2239,,,405,,23,,,10,,03/30/2020 04:22:39 PM,Agree,Agree
12513,11/18/2020,IL,606771,606771.0,0.0,8922,0.0,11468,11014.0,454.0,151,12.0,11/19/2020 03:01:36 PM,Agree,Agree
12514,12/23/2020,WA,230202,,,2315,204.0,3162,,,31,0.0,12/24/2020 02:31:20 PM,,
12515,03/18/2020,NY,1043,,,313,,1,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12516,05/31/2020,ND,2577,2577.0,0.0,23,0.0,61,,,1,0.0,06/01/2020 02:17:42 PM,Agree,Not agree
12517,03/17/2020,PR,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12518,05/14/2020,WY,701,529.0,172.0,13,7.0,7,7.0,0.0,0,0.0,05/15/2020 04:11:22 PM,Agree,Agree
12519,11/21/2020,CO,194679,185380.0,9299.0,6113,73.0,2787,2326.0,461.0,42,7.0,11/22/2020 03:02:23 PM,Agree,Agree
12520,09/10/2020,LA,156354,,,464,0.0,5161,4991.0,170.0,21,0.0,09/11/2020 01:51:03 PM,Not agree,Agree
12521,04/23/2020,MA,46023,46023.0,0.0,3079,0.0,2360,2360.0,0.0,178,0.0,05/25/2020 03:38:40 PM,Agree,Agree
12522,07/20/2020,OK,25581,25357.0,224.0,316,224.0,451,451.0,0.0,0,0.0,07/21/2020 02:50:17 PM,Agree,Agree
12523,09/28/2020,MD,124311,,,431,0.0,3946,3802.0,144.0,8,-1.0,09/29/2020 01:50:42 PM,,Agree
12524,02/07/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12525,06/26/2020,AR,18740,,,678,0.0,249,,,7,0.0,06/27/2020 05:51:58 PM,Not agree,Not agree
12526,05/23/2020,TX,54509,,,1060,0.0,1506,,,26,0.0,05/24/2020 02:15:55 PM,Not agree,Not agree
12527,11/06/2020,KY,117505,98138.0,19367.0,2228,514.0,1544,1520.0,24.0,10,1.0,11/07/2020 02:45:17 PM,Agree,Agree
12528,02/23/2020,AZ,1,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12529,06/30/2020,KY,15624,15090.0,534.0,277,22.0,565,561.0,4.0,5,1.0,07/01/2020 03:45:16 PM,Agree,Agree
12530,12/15/2020,NE,150861,,,1517,0.0,1438,,,20,0.0,12/16/2020 02:28:57 PM,Not agree,Not agree
12531,05/16/2020,NM,5847,,,185,0.0,259,,,6,-1.0,05/17/2020 03:27:46 PM,,Not agree
12532,03/14/2020,TN,26,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12533,04/01/2020,MS,1177,,,104,,26,,,4,,03/31/2020 04:22:39 PM,Agree,Agree
12534,06/24/2020,GA,69639,68539.0,1100.0,1835,50.0,2698,2698.0,0.0,11,0.0,06/25/2020 10:07:27 AM,Agree,Agree
12535,09/20/2020,WA,82548,,,349,0.0,2037,,,0,0.0,09/21/2020 01:47:41 PM,,
12536,05/16/2020,TN,17374,17288.0,86.0,322,4.0,295,295.0,0.0,5,0.0,05/17/2020 03:27:46 PM,Agree,Agree
12537,07/23/2020,ID,16736,15706.0,1030.0,414,29.0,138,117.0,21.0,3,0.0,07/24/2020 02:18:40 PM,Agree,Agree
12538,06/09/2020,SC,15228,15228.0,0.0,428,0.0,568,568.0,0.0,11,0.0,06/10/2020 08:56:25 PM,Agree,Agree
12539,08/04/2020,OK,41423,39371.0,2052.0,224,-627.0,566,566.0,0.0,15,0.0,08/05/2020 02:13:18 PM,Agree,Agree
12540,09/12/2020,NY,206082,,,543,0.0,8988,,,2,0.0,09/13/2020 04:17:15 PM,Not agree,Not agree
12541,10/29/2020,TX,886820,,,6826,0.0,17819,,,119,0.0,10/30/2020 01:37:23 PM,Not agree,Not agree
12542,08/25/2020,CT,52040,49971.0,2069.0,29,-2.0,4463,3580.0,883.0,3,-3.0,08/26/2020 01:51:40 PM,Agree,Agree
12543,10/25/2020,AZ,238163,232701.0,5462.0,1391,45.0,5874,5586.0,288.0,5,0.0,10/26/2020 01:41:41 PM,Agree,Agree
12544,05/15/2020,NM,5662,,,159,0.0,253,,,11,0.0,05/16/2020 03:46:44 PM,,Not agree
12545,11/13/2020,MA,187523,177627.0,9896.0,2674,0.0,10246,10038.0,208.0,23,0.0,11/14/2020 02:44:40 PM,Agree,Agree
12546,04/13/2020,AZ,3702,,,163,,122,,,7,,04/12/2020 04:22:39 PM,Agree,Agree
12547,12/22/2020,ND,90723,88128.0,2595.0,270,89.0,1243,,,5,0.0,12/23/2020 02:36:58 PM,Agree,Not agree
12548,09/09/2020,CA,739527,,,1616,0.0,13841,,,83,0.0,09/10/2020 02:02:53 PM,Not agree,Not agree
12549,03/24/2020,WV,39,,,19,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12550,03/07/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12551,03/22/2020,IN,201,,,75,,6,,,2,,03/26/2020 04:22:39 PM,Not agree,Agree
12552,09/10/2020,WV,12017,11753.0,264.0,209,20.0,257,,,3,0.0,09/11/2020 01:51:03 PM,Agree,Not agree
12553,11/23/2020,MN,276500,,,6343,283.0,3321,3205.0,116.0,24,0.0,11/24/2020 03:27:55 PM,,Agree
12554,11/06/2020,WA,114241,,,1691,0.0,2439,,,8,0.0,11/07/2020 02:45:17 PM,,
12555,09/14/2020,NE,38642,,,454,0.0,435,,,1,0.0,09/15/2020 02:03:59 PM,Not agree,Not agree
12556,02/07/2020,PA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12557,07/08/2020,CA,289468,,,11694,0.0,6562,,,74,0.0,07/09/2020 03:14:15 PM,Not agree,Not agree
12558,10/22/2020,TX,845100,,,6291,0.0,17286,,,85,0.0,10/23/2020 01:44:31 PM,Not agree,Not agree
12559,10/31/2020,LA,186649,,,0,0.0,5919,5705.0,214.0,0,0.0,11/01/2020 03:03:08 PM,Not agree,Agree
12560,09/29/2020,KY,67856,59544.0,8312.0,917,261.0,1170,1159.0,11.0,8,0.0,09/30/2020 02:17:41 PM,Agree,Agree
12561,05/23/2020,NV,7696,,,295,0.0,392,,,5,0.0,05/24/2020 02:15:55 PM,,
12562,12/20/2020,IA,267249,,,1013,120.0,3589,,,56,56.0,12/21/2020 02:39:53 PM,Not agree,Not agree
12563,05/10/2020,GA,31546,31529.0,17.0,876,0.0,1404,1404.0,0.0,0,0.0,05/11/2020 05:26:08 PM,Agree,Agree
12564,02/21/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12565,07/12/2020,OH,65592,61669.0,3923.0,1378,37.0,3058,2801.0,257.0,22,1.0,07/13/2020 03:19:34 PM,Agree,Agree
12566,11/08/2020,WY,17310,14691.0,2619.0,713,67.0,114,114.0,0.0,9,0.0,11/09/2020 02:38:54 PM,Agree,Agree
12567,02/09/2020,WI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12568,06/05/2020,AR,8651,,,226,0.0,152,,,1,0.0,06/06/2020 02:31:37 PM,Not agree,Not agree
12569,10/11/2020,GA,352587,329997.0,22590.0,1218,70.0,7416,7416.0,0.0,23,0.0,10/12/2020 10:07:08 AM,Agree,Agree
12570,03/25/2020,IL,1865,,,330,,19,,,3,,03/26/2020 04:22:39 PM,Agree,Agree
12571,08/28/2020,MS,81294,77822.0,3472.0,0,0.0,2413,2269.0,144.0,0,0.0,08/29/2020 01:42:50 PM,Agree,Agree
12572,07/23/2020,IL,168100,166925.0,1175.0,1624,0.0,7560,7367.0,193.0,20,0.0,07/24/2020 02:18:40 PM,Agree,Agree
12573,09/25/2020,FL,687656,,,2809,0.0,13915,,,120,0.0,09/26/2020 01:46:07 PM,Not agree,Not agree
12574,10/30/2020,MI,193388,174388.0,19000.0,3345,177.0,7665,7309.0,356.0,12,1.0,10/31/2020 01:30:31 PM,Agree,Agree
12575,10/31/2020,FL,791997,,,2283,594.0,16761,,,41,0.0,11/01/2020 03:03:08 PM,Not agree,Not agree
12576,07/08/2020,NE,20425,,,224,0.0,282,,,0,0.0,07/09/2020 03:14:15 PM,Not agree,Not agree
12577,11/03/2020,CA,934672,,,4044,0.0,17686,,,14,0.0,11/04/2020 03:03:00 PM,Not agree,Not agree
12578,03/10/2020,MA,91,,,63,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12579,10/03/2020,TX,763010,,,7006,0.0,15992,,,97,0.0,10/04/2020 01:35:23 PM,Not agree,Not agree
12580,07/11/2020,CT,47287,45308.0,1979.0,0,0.0,4348,3476.0,872.0,0,0.0,07/12/2020 03:13:57 PM,Agree,Agree
12581,12/28/2020,LA,300539,,,817,84.0,7336,6980.0,356.0,45,1.0,12/29/2020 02:56:32 PM,Not agree,Agree
12582,03/09/2020,CO,12,,,4,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12583,12/08/2020,CT,138258,129629.0,8629.0,2414,196.0,5242,4228.0,1014.0,18,2.0,12/09/2020 02:45:40 PM,Agree,Agree
12584,06/09/2020,IN,38033,,,410,0.0,2339,2158.0,181.0,23,0.0,06/10/2020 08:56:25 PM,Not agree,Agree
12585,07/08/2020,MN,40136,,,1003,0.0,1528,1490.0,38.0,14,1.0,07/09/2020 03:14:15 PM,,Agree
12586,08/31/2020,AR,61224,,,368,0.0,797,,,13,0.0,09/01/2020 02:09:34 PM,Not agree,Not agree
12587,07/27/2020,AZ,163827,163827.0,0.0,1813,0.0,3304,3304.0,0.0,-1,0.0,07/28/2020 02:21:07 PM,Agree,Agree
12588,03/19/2020,VA,114,,,20,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12589,02/16/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12590,07/23/2020,VA,82364,79253.0,3111.0,1127,56.0,2067,1964.0,103.0,13,0.0,07/24/2020 02:18:40 PM,Agree,Agree
12591,02/08/2020,NY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12592,03/31/2020,AS,0,,,0,,0,,,0,,03/30/2020 04:22:39 PM,,
12593,05/15/2020,IL,90369,90369.0,0.0,2432,0.0,4058,4058.0,0.0,130,0.0,05/16/2020 03:46:44 PM,Agree,Agree
12594,05/07/2020,WV,1297,1297.0,0.0,21,0.0,51,,,0,0.0,05/08/2020 09:26:08 PM,Agree,Not agree
12595,05/16/2020,MA,84933,84933.0,0.0,1512,0.0,5705,5705.0,0.0,113,0.0,05/17/2020 03:27:46 PM,Agree,Agree
12596,11/14/2020,NM,63171,,,1165,0.0,1208,,,10,0.0,11/15/2020 03:12:13 PM,,Not agree
12597,11/14/2020,PR,42479,41798.0,681.0,707,83.0,935,725.0,210.0,14,0.0,11/15/2020 03:12:13 PM,Agree,Agree
12598,03/27/2020,MA,3240,,,823,,35,,,10,,03/26/2020 04:22:39 PM,Agree,Agree
12599,06/20/2020,MS,20641,20500.0,141.0,0,0.0,938,922.0,16.0,0,0.0,06/21/2020 02:32:57 PM,Agree,Agree
12600,05/10/2020,VA,25070,23889.0,1181.0,1874,71.0,850,823.0,27.0,23,1.0,05/11/2020 09:26:08 PM,Agree,Agree
12601,02/11/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12602,10/12/2020,IL,324930,321892.0,3038.0,2742,0.0,9243,8997.0,246.0,13,0.0,10/13/2020 01:29:38 PM,Agree,Agree
12603,07/28/2020,NV,45151,,,1096,-9.0,785,,,20,0.0,07/29/2020 02:34:46 PM,,
12604,02/16/2020,OK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12605,03/27/2020,CA,4730,,,953,,107,,,43,,03/26/2020 04:22:39 PM,Not agree,Not agree
12606,09/14/2020,NM,26842,,,81,0.0,823,,,0,0.0,09/15/2020 02:03:59 PM,,Not agree
12607,09/13/2020,CA,754923,,,4625,0.0,14329,,,78,0.0,09/14/2020 02:01:21 PM,Not agree,Not agree
12608,08/16/2020,AZ,193537,192062.0,1475.0,883,32.0,4506,4252.0,254.0,14,0.0,08/17/2020 02:26:31 PM,Agree,Agree
12609,07/31/2020,MA,117612,109787.0,7825.0,514,127.0,8609,8389.0,220.0,14,0.0,08/01/2020 02:38:12 PM,Agree,Agree
